name,monthly_income,monthly_card_spending,current_card,card_benefit_usage_rate,residence,age_group,occupation,age,gender,expense_ratio_food,expense_ratio_transport,expense_ratio_shopping,expense_ratio_subscription,expense_ratio_others
3975,2873434,1989000,삼성 taptap카드,46.0,대전 유성구,30,간호사,37,남,23.0,15.0,21.0,25.0,16.0
3976,1892667,975000,현대 ZERO카드,68.0,울산 남구,20,대학생,29,여,18.0,24.0,26.0,3.0,29.0
3977,2070044,1496000,토스카드,44.0,서울 송파구,20,개발자,23,남,3.0,70.0,1.0,14.0,12.0
3978,4421811,1030000,신한 Deep카드,85.0,세종,30,개발자,33,남,70.0,1.0,15.0,3.0,11.0
3979,1793660,842000,NH 농협카드,66.0,서울 관악구,20,데이터분석가,22,여,21.0,8.0,39.0,15.0,17.0
3980,2804940,1051000,IBK 두드림카드,52.0,서울 서초구,30,공무원,36,남,41.0,13.0,5.0,17.0,24.0
3981,2056255,1132000,롯데 DC카드,52.0,서울 용산구,20,대학생,29,남,31.0,14.0,6.0,24.0,25.0
3982,2126414,1134000,우리 Young카드,59.0,서울 마포구,20,대학생,21,남,5.0,37.0,41.0,10.0,7.0
3983,2768132,645000,롯데 DC카드,58.0,세종,30,영업,36,남,10.0,19.0,8.0,49.0,14.0
3984,3195468,1429000,NH 농협카드,85.0,대전 유성구,30,컨설턴트,31,남,6.0,41.0,9.0,1.0,43.0
3985,1394912,1692000,토스카드,44.0,울산 남구,20,개발자,29,여,6.0,29.0,25.0,7.0,33.0
3986,3726020,611000,SSG 랜더스카드,50.0,서울 관악구,30,데이터분석가,35,남,17.0,11.0,45.0,17.0,10.0
3987,2566291,1717000,카카오뱅크 체크,79.0,서울 송파구,20,개발자,24,여,5.0,3.0,15.0,63.0,14.0
3988,1878564,2214000,KB 혜담카드,42.0,경기 수원시,30,디자이너,30,여,4.0,50.0,6.0,8.0,32.0
3989,1115461,1784000,SSG 랜더스카드,78.0,서울 동작구,20,공무원,25,여,3.0,7.0,6.0,0.0,84.0
3990,2316049,1160000,신한 Deep카드,85.0,광주 서구,30,프리랜서,34,남,9.0,13.0,16.0,40.0,22.0
3991,2830133,975000,삼성 taptap카드,53.0,경기 수원시,30,서비스직,31,남,3.0,14.0,11.0,68.0,4.0
3992,4806204,1381000,SSG 랜더스카드,62.0,서울 노원구,30,서비스직,31,남,7.0,19.0,51.0,12.0,11.0
3993,3380279,941000,씨티 Premier카드,53.0,서울 마포구,30,마케팅,34,남,23.0,11.0,20.0,39.0,7.0
3994,1346205,1854000,현대 ZERO카드,68.0,경기 고양시,20,연구원,27,남,11.0,15.0,26.0,12.0,36.0
3995,1905172,1008000,토스카드,44.0,서울 관악구,20,데이터분석가,28,여,44.0,9.0,4.0,1.0,42.0
3996,2962751,1183000,신한 Deep카드,66.0,경기 고양시,30,기획,39,남,45.0,20.0,20.0,9.0,6.0
3997,2376841,1402000,카카오뱅크 체크,70.0,서울 강동구,20,마케팅,20,남,55.0,35.0,8.0,0.0,2.0
3998,2079675,1323000,롯데 DC카드,40.0,경기 수원시,30,생산직,33,남,57.0,3.0,14.0,24.0,2.0
3999,2182504,1436000,토스카드,48.0,서울 동작구,20,개발자,29,여,13.0,34.0,7.0,37.0,9.0
4000,2497652,1724000,롯데 DC카드,64.0,세종,30,서비스직,30,남,4.0,11.0,31.0,38.0,16.0
4001,1698120,1795000,NH 농협카드,68.0,대전 유성구,20,공무원,29,여,25.0,13.0,13.0,41.0,8.0
4002,2379797,1024000,신한 Deep카드,56.0,경기 고양시,20,간호사,25,남,30.0,16.0,18.0,19.0,17.0
4003,2636938,1794000,씨티 Premier카드,44.0,세종,20,간호사,26,여,8.0,3.0,2.0,43.0,44.0
4004,2920520,1024000,현대 ZERO카드,43.0,서울 송파구,30,컨설턴트,34,여,14.0,14.0,15.0,19.0,38.0
4005,2537193,1047000,NH 농협카드,79.0,울산 남구,20,생산직,29,남,7.0,49.0,14.0,27.0,3.0
4006,2651841,1487000,우리 Young카드,54.0,울산 남구,30,디자이너,30,남,39.0,9.0,21.0,10.0,21.0
4007,2607274,1015000,현대 ZERO카드,72.0,서울 강동구,20,마케팅,21,남,19.0,1.0,14.0,13.0,53.0
4008,3216338,1150000,우리 Young카드,62.0,서울 관악구,30,생산직,31,남,7.0,5.0,40.0,41.0,7.0
4009,2566970,1013000,토스카드,46.0,경기 성남시,30,디자이너,37,여,9.0,28.0,2.0,51.0,10.0
4010,2194153,954000,롯데 DC카드,47.0,광주 서구,30,기획,30,여,18.0,20.0,23.0,9.0,30.0
4011,2001561,1389000,IBK 두드림카드,54.0,세종,20,간호사,27,여,1.0,30.0,5.0,57.0,7.0
4012,2536943,1120000,삼성 taptap카드,49.0,경기 고양시,30,개발자,30,여,45.0,14.0,4.0,1.0,36.0
4013,3469937,1074000,IBK 두드림카드,73.0,대구 수성구,20,간호사,28,남,11.0,14.0,40.0,30.0,5.0
4014,3210869,1047000,현대 ZERO카드,50.0,서울 송파구,30,대학생,34,남,42.0,15.0,27.0,4.0,12.0
4015,2194405,1292000,네이버페이 현대,60.0,대구 수성구,30,개발자,30,여,33.0,16.0,1.0,21.0,29.0
4016,1833805,979000,씨티 Premier카드,72.0,서울 관악구,20,간호사,25,남,9.0,8.0,9.0,30.0,44.0
4017,2004116,1083000,NH 농협카드,55.0,서울 서초구,20,데이터분석가,26,여,48.0,30.0,1.0,12.0,9.0
4018,4524105,1665000,하나 Simple카드,74.0,서울 관악구,30,기획,33,남,2.0,9.0,8.0,46.0,35.0
4019,2720520,2006000,하나 Simple카드,79.0,경기 수원시,30,간호사,34,남,13.0,35.0,11.0,3.0,38.0
4020,2703435,1115000,신한 Deep카드,67.0,서울 강남구,20,프리랜서,28,여,9.0,37.0,8.0,16.0,30.0
4021,2062035,756000,하나 Simple카드,65.0,경기 성남시,20,공무원,20,남,3.0,39.0,20.0,23.0,15.0
4022,2630592,1889000,하나 Simple카드,76.0,광주 서구,30,디자이너,34,여,6.0,4.0,48.0,40.0,2.0
4023,2895872,1150000,이마트 KB카드,73.0,부산 해운대구,30,서비스직,34,여,10.0,19.0,25.0,20.0,26.0
4024,1964048,986000,토스카드,58.0,울산 남구,20,공무원,26,여,8.0,47.0,1.0,2.0,42.0
4025,1929444,1063000,하나 Simple카드,72.0,대전 유성구,20,회계,20,여,47.0,8.0,4.0,5.0,36.0
4026,3329434,1688000,SSG 랜더스카드,62.0,서울 용산구,30,생산직,30,여,13.0,14.0,42.0,19.0,12.0
4027,2742296,626000,하나 Simple카드,44.0,부산 해운대구,20,영업,27,여,20.0,24.0,37.0,17.0,2.0
4028,2645336,842000,NH 농협카드,66.0,서울 관악구,20,데이터분석가,22,남,21.0,8.0,39.0,15.0,17.0
4029,3551093,1452000,KB 혜담카드,72.0,인천 남동구,30,데이터분석가,32,남,5.0,2.0,24.0,69.0,0.0
4030,2729787,1760000,토스카드,74.0,서울 송파구,30,마케팅,33,여,4.0,12.0,42.0,11.0,31.0
4031,3258887,2220000,NH 농협카드,85.0,서울 마포구,20,생산직,25,남,23.0,2.0,22.0,30.0,23.0
4032,2271954,749000,NH 농협카드,54.0,서울 서초구,20,영업,29,남,3.0,20.0,60.0,1.0,16.0
4033,3404083,1081000,SSG 랜더스카드,63.0,세종,30,데이터분석가,30,남,11.0,11.0,2.0,75.0,1.0
4034,1774543,629000,KB 혜담카드,45.0,경기 고양시,30,디자이너,39,여,41.0,12.0,0.0,42.0,5.0
4035,1837519,1771000,카카오뱅크 체크,71.0,경기 고양시,20,컨설턴트,20,여,30.0,29.0,3.0,20.0,18.0
4036,2159426,1046000,우리 Young카드,83.0,서울 관악구,30,데이터분석가,30,남,24.0,0.0,22.0,23.0,31.0
4037,3137031,1438000,KB 혜담카드,63.0,서울 송파구,30,대학생,32,여,74.0,17.0,8.0,0.0,1.0
4038,1000000,811000,토스카드,74.0,서울 송파구,20,간호사,20,여,8.0,11.0,12.0,8.0,61.0
4039,2298844,1009000,현대 ZERO카드,59.0,서울 강남구,30,영업,32,여,36.0,20.0,11.0,11.0,22.0
4040,1003146,802000,롯데 DC카드,48.0,서울 용산구,30,공무원,34,여,53.0,8.0,6.0,32.0,1.0
4041,1834356,1238000,카카오뱅크 체크,77.0,서울 마포구,20,데이터분석가,27,여,9.0,1.0,74.0,3.0,13.0
4042,2656335,1516000,KB 혜담카드,77.0,서울 서초구,30,서비스직,30,남,15.0,23.0,26.0,16.0,20.0
4043,3192435,1018000,하나 Simple카드,57.0,광주 서구,30,컨설턴트,35,여,3.0,12.0,68.0,8.0,9.0
4044,2448313,1443000,신한 Deep카드,52.0,대구 수성구,20,연구원,29,남,45.0,2.0,40.0,6.0,7.0
4045,1833429,2003000,신한 Deep카드,76.0,서울 성동구,20,개발자,27,여,5.0,2.0,13.0,79.0,1.0
4046,3032981,1897000,롯데 DC카드,68.0,광주 서구,30,프리랜서,30,여,11.0,0.0,49.0,23.0,17.0
4047,2258916,1514000,신한 Deep카드,51.0,광주 서구,20,마케팅,23,남,4.0,12.0,28.0,37.0,19.0
4048,3026296,879000,하나 Simple카드,48.0,서울 마포구,30,서비스직,31,남,15.0,1.0,27.0,16.0,41.0
4049,1648664,1680000,카카오뱅크 체크,74.0,경기 수원시,20,공무원,27,여,5.0,13.0,25.0,21.0,36.0
4050,2306990,1058000,SSG 랜더스카드,55.0,광주 서구,30,회계,33,남,31.0,9.0,8.0,9.0,43.0
4051,2087451,1082000,신한 Deep카드,72.0,경기 수원시,30,간호사,37,여,4.0,48.0,7.0,8.0,33.0
4052,2273230,1660000,카카오뱅크 체크,61.0,인천 남동구,20,영업,27,남,1.0,28.0,13.0,27.0,31.0
4053,2288942,1343000,롯데 DC카드,71.0,경기 고양시,20,마케팅,22,남,2.0,35.0,58.0,3.0,2.0
4054,3022046,1655000,롯데 DC카드,45.0,경기 성남시,20,개발자,27,여,19.0,26.0,39.0,13.0,3.0
4055,2692527,628000,카카오뱅크 체크,56.0,서울 송파구,30,공무원,30,여,7.0,11.0,47.0,34.0,1.0
4056,1000000,1261000,씨티 Premier카드,43.0,인천 남동구,20,서비스직,25,여,3.0,61.0,5.0,20.0,11.0
4057,2381320,1579000,네이버페이 현대,46.0,경기 수원시,20,디자이너,20,남,51.0,13.0,21.0,12.0,3.0
4058,1524991,585000,네이버페이 현대,58.0,서울 서초구,20,생산직,29,여,20.0,11.0,14.0,40.0,15.0
4059,2017014,799000,현대 ZERO카드,66.0,경기 수원시,30,대학생,37,여,6.0,23.0,40.0,1.0,30.0
4060,2093915,988000,NH 농협카드,65.0,서울 송파구,30,대학생,39,여,10.0,9.0,46.0,15.0,20.0
4061,2168330,963000,IBK 두드림카드,76.0,서울 서초구,30,공무원,30,여,2.0,40.0,15.0,5.0,38.0
4062,1812425,582000,신한 Deep카드,76.0,서울 용산구,30,컨설턴트,31,여,30.0,11.0,8.0,38.0,13.0
4063,2351741,948000,이마트 KB카드,52.0,경기 수원시,20,개발자,28,남,20.0,38.0,6.0,17.0,19.0
4064,2012438,1294000,토스카드,56.0,서울 노원구,30,서비스직,32,남,3.0,40.0,9.0,28.0,20.0
4065,2428333,2279000,NH 농협카드,79.0,서울 성동구,20,간호사,27,여,15.0,8.0,19.0,40.0,18.0
4066,3368485,1710000,현대 ZERO카드,69.0,대전 유성구,20,회계,27,남,49.0,11.0,8.0,26.0,6.0
4067,1585320,1444000,NH 농협카드,68.0,인천 남동구,20,회계,24,여,24.0,3.0,15.0,2.0,56.0
4068,2107744,1298000,이마트 KB카드,55.0,서울 강남구,20,생산직,28,남,8.0,30.0,27.0,23.0,12.0
4069,1238271,1020000,우리 Young카드,65.0,서울 강동구,30,개발자,31,여,37.0,3.0,1.0,31.0,28.0
4070,2099532,2205000,롯데 DC카드,46.0,대전 유성구,20,대학생,26,여,42.0,29.0,9.0,2.0,18.0
4071,3449902,1519000,네이버페이 현대,68.0,경기 수원시,30,간호사,32,남,13.0,20.0,34.0,11.0,22.0
4072,2610319,971000,롯데 DC카드,63.0,경기 수원시,20,간호사,26,남,8.0,2.0,18.0,11.0,61.0
4073,2288681,1671000,롯데 DC카드,40.0,부산 해운대구,20,디자이너,25,남,10.0,65.0,14.0,7.0,4.0
4074,2944631,929000,현대 ZERO카드,51.0,경기 성남시,30,연구원,32,여,1.0,5.0,37.0,40.0,17.0
4075,3773027,2590000,현대 ZERO카드,64.0,서울 관악구,30,디자이너,30,여,24.0,14.0,45.0,5.0,12.0
4076,3106152,643000,카카오뱅크 체크,57.0,서울 관악구,20,간호사,22,남,14.0,12.0,21.0,5.0,48.0
4077,1988739,2010000,현대 ZERO카드,43.0,서울 성동구,20,마케팅,24,여,1.0,27.0,46.0,16.0,10.0
4078,1984227,1974000,현대 ZERO카드,48.0,서울 관악구,30,컨설턴트,30,남,35.0,3.0,54.0,5.0,3.0
4079,2715694,1686000,하나 Simple카드,65.0,세종,30,회계,33,남,21.0,58.0,9.0,8.0,4.0
4080,2475673,1330000,카카오뱅크 체크,62.0,울산 남구,20,간호사,26,남,38.0,47.0,13.0,1.0,1.0
4081,1659403,1426000,하나 Simple카드,82.0,서울 서초구,20,개발자,21,남,5.0,46.0,18.0,18.0,13.0
4082,2949024,1944000,롯데 DC카드,85.0,경기 수원시,30,개발자,32,남,12.0,22.0,11.0,21.0,34.0
4083,3586609,796000,롯데 DC카드,52.0,부산 해운대구,30,간호사,32,남,15.0,11.0,35.0,28.0,11.0
4084,2929512,1202000,NH 농협카드,72.0,경기 성남시,30,간호사,35,남,12.0,56.0,27.0,5.0,0.0
4085,2337580,1089000,우리 Young카드,62.0,서울 관악구,30,연구원,33,남,5.0,2.0,37.0,14.0,42.0
4086,3087407,645000,롯데 DC카드,58.0,세종,30,영업,36,여,10.0,19.0,8.0,49.0,14.0
4087,1684713,758000,신한 Deep카드,79.0,서울 성동구,30,대학생,31,남,2.0,22.0,2.0,11.0,63.0
4088,2086102,1669000,카카오뱅크 체크,74.0,서울 성동구,20,대학생,20,여,54.0,12.0,4.0,4.0,26.0
4089,2229169,2312000,신한 Deep카드,45.0,서울 마포구,20,데이터분석가,27,남,45.0,3.0,15.0,27.0,10.0
4090,2257954,946000,삼성 taptap카드,84.0,서울 강남구,20,디자이너,25,남,5.0,31.0,8.0,52.0,4.0
4091,2340248,1523000,SSG 랜더스카드,42.0,서울 마포구,20,대학생,28,여,22.0,2.0,7.0,13.0,56.0
4092,2555219,1981000,신한 Deep카드,53.0,서울 관악구,20,연구원,21,여,8.0,10.0,24.0,23.0,35.0
4093,2975214,1835000,KB 혜담카드,75.0,서울 관악구,30,마케팅,32,남,19.0,21.0,29.0,6.0,25.0
4094,2065970,1154000,IBK 두드림카드,69.0,광주 서구,20,영업,29,여,6.0,15.0,15.0,1.0,63.0
4095,2296205,1804000,카카오뱅크 체크,83.0,서울 마포구,30,프리랜서,33,여,9.0,52.0,17.0,3.0,19.0
4096,1944242,881000,토스카드,70.0,대전 유성구,20,생산직,28,여,0.0,14.0,5.0,51.0,30.0
4097,2893771,1649000,IBK 두드림카드,47.0,경기 성남시,30,데이터분석가,36,여,4.0,8.0,37.0,34.0,17.0
4098,2547430,2074000,이마트 KB카드,66.0,서울 송파구,30,생산직,34,남,11.0,7.0,19.0,5.0,58.0
4099,2673385,1854000,현대 ZERO카드,68.0,경기 고양시,20,연구원,27,남,11.0,15.0,26.0,12.0,36.0
4100,2259499,965000,카카오뱅크 체크,59.0,서울 서초구,20,마케팅,29,여,14.0,25.0,4.0,47.0,10.0
4101,1989372,1242000,NH 농협카드,40.0,인천 남동구,20,개발자,26,남,54.0,7.0,25.0,4.0,10.0
4102,2559203,694000,네이버페이 현대,52.0,서울 강남구,20,데이터분석가,25,여,6.0,3.0,18.0,31.0,42.0
4103,2490782,1186000,토스카드,49.0,서울 성동구,30,연구원,31,남,2.0,23.0,17.0,3.0,55.0
4104,3446728,727000,신한 Deep카드,77.0,세종,30,공무원,34,남,64.0,3.0,8.0,0.0,25.0
4105,2606363,1572000,하나 Simple카드,45.0,경기 성남시,30,생산직,33,여,0.0,12.0,56.0,15.0,17.0
4106,2582572,1141000,현대 ZERO카드,82.0,서울 용산구,30,대학생,30,남,12.0,16.0,3.0,17.0,52.0
4107,2764317,1615000,하나 Simple카드,42.0,서울 노원구,30,디자이너,31,여,4.0,15.0,58.0,15.0,8.0
4108,2773294,1085000,씨티 Premier카드,66.0,서울 관악구,30,연구원,34,여,10.0,18.0,14.0,1.0,57.0
4109,3078759,717000,하나 Simple카드,57.0,부산 해운대구,30,연구원,39,여,3.0,17.0,2.0,31.0,47.0
4110,2983073,1680000,토스카드,46.0,서울 성동구,30,프리랜서,32,여,1.0,30.0,10.0,11.0,48.0
4111,2745637,873000,카카오뱅크 체크,53.0,부산 해운대구,30,데이터분석가,39,여,13.0,50.0,2.0,1.0,34.0
4112,1936204,1119000,KB 혜담카드,50.0,울산 남구,30,공무원,34,여,50.0,16.0,14.0,9.0,11.0
4113,3724293,1724000,네이버페이 현대,68.0,서울 노원구,30,마케팅,31,여,19.0,2.0,41.0,7.0,31.0
4114,2017468,1562000,롯데 DC카드,78.0,서울 송파구,30,연구원,34,남,10.0,8.0,70.0,12.0,0.0
4115,2724631,937000,현대 ZERO카드,81.0,경기 성남시,20,회계,26,남,1.0,26.0,16.0,31.0,26.0
4116,2465641,1276000,삼성 taptap카드,70.0,세종,20,프리랜서,24,남,29.0,16.0,32.0,21.0,2.0
4117,1662928,757000,토스카드,64.0,서울 용산구,20,개발자,29,남,5.0,25.0,28.0,37.0,5.0
4118,2437849,979000,이마트 KB카드,79.0,세종,30,영업,30,여,13.0,11.0,5.0,19.0,52.0
4119,2460623,1257000,네이버페이 현대,75.0,세종,30,연구원,33,여,6.0,35.0,8.0,45.0,6.0
4120,2902791,1467000,SSG 랜더스카드,76.0,서울 용산구,20,간호사,24,여,7.0,48.0,30.0,13.0,2.0
4121,1893344,960000,카카오뱅크 체크,50.0,경기 고양시,20,디자이너,20,남,2.0,25.0,13.0,51.0,9.0
4122,2369027,2324000,롯데 DC카드,67.0,서울 성동구,30,회계,32,여,6.0,1.0,17.0,53.0,23.0
4123,1081965,1106000,삼성 taptap카드,61.0,경기 성남시,20,영업,20,남,21.0,33.0,9.0,9.0,28.0
4124,3117381,626000,하나 Simple카드,44.0,부산 해운대구,20,영업,27,여,20.0,24.0,37.0,17.0,2.0
4125,1964765,1505000,SSG 랜더스카드,54.0,서울 강남구,30,회계,37,여,50.0,8.0,26.0,1.0,15.0
4126,3228837,1031000,네이버페이 현대,68.0,부산 해운대구,30,데이터분석가,34,남,18.0,37.0,10.0,9.0,26.0
4127,2199296,879000,이마트 KB카드,65.0,서울 동작구,20,연구원,25,남,19.0,39.0,9.0,11.0,22.0
4128,2931399,1034000,신한 Deep카드,69.0,서울 관악구,30,프리랜서,34,남,0.0,39.0,46.0,5.0,10.0
4129,2904930,1315000,네이버페이 현대,74.0,경기 고양시,30,대학생,33,여,14.0,9.0,16.0,1.0,60.0
4130,3335631,1328000,네이버페이 현대,76.0,광주 서구,30,컨설턴트,31,여,11.0,19.0,21.0,24.0,25.0
4131,2375746,1594000,SSG 랜더스카드,65.0,부산 해운대구,20,회계,20,여,21.0,3.0,3.0,59.0,14.0
4132,3458554,2446000,하나 Simple카드,66.0,광주 서구,30,마케팅,39,남,14.0,49.0,15.0,3.0,19.0
4133,3230224,2029000,씨티 Premier카드,75.0,경기 고양시,30,프리랜서,33,남,10.0,15.0,6.0,27.0,42.0
4134,2758765,1457000,하나 Simple카드,76.0,대구 수성구,20,개발자,29,여,3.0,56.0,33.0,6.0,2.0
4135,2018541,1247000,KB 혜담카드,79.0,서울 성동구,20,공무원,25,여,36.0,0.0,14.0,25.0,25.0
4136,2787695,962000,신한 Deep카드,83.0,세종,20,회계,29,남,48.0,15.0,16.0,1.0,20.0
4137,2805249,896000,IBK 두드림카드,45.0,대구 수성구,20,기획,24,남,22.0,20.0,46.0,7.0,5.0
4138,2791268,1916000,삼성 taptap카드,71.0,서울 강남구,20,개발자,29,여,15.0,19.0,0.0,27.0,39.0
4139,1919926,950000,롯데 DC카드,77.0,서울 관악구,20,생산직,23,남,35.0,0.0,15.0,12.0,38.0
4140,2165831,2155000,신한 Deep카드,82.0,경기 성남시,20,데이터분석가,29,남,4.0,43.0,47.0,5.0,1.0
4141,3167626,1469000,네이버페이 현대,63.0,광주 서구,30,연구원,39,남,10.0,57.0,22.0,8.0,3.0
4142,1814578,1654000,현대 ZERO카드,47.0,서울 송파구,30,영업,38,여,3.0,9.0,55.0,7.0,26.0
4143,3047460,1185000,IBK 두드림카드,64.0,부산 해운대구,20,디자이너,26,여,15.0,34.0,5.0,41.0,5.0
4144,2243861,912000,하나 Simple카드,77.0,대전 유성구,20,연구원,22,여,1.0,12.0,37.0,10.0,40.0
4145,2641963,1019000,현대 ZERO카드,81.0,대구 수성구,30,연구원,35,여,10.0,16.0,48.0,23.0,3.0
4146,1961497,1032000,우리 Young카드,58.0,서울 서초구,20,컨설턴트,22,여,41.0,29.0,4.0,19.0,7.0
4147,2071185,1453000,토스카드,51.0,경기 고양시,30,데이터분석가,34,남,13.0,25.0,45.0,12.0,5.0
4148,2197985,1056000,하나 Simple카드,66.0,서울 성동구,30,기획,35,여,40.0,11.0,4.0,6.0,39.0
4149,2359602,1176000,우리 Young카드,59.0,서울 강동구,20,대학생,29,남,34.0,11.0,12.0,10.0,33.0
4150,2586714,1739000,카카오뱅크 체크,65.0,서울 마포구,20,마케팅,24,여,9.0,18.0,47.0,12.0,14.0
4151,2330895,749000,NH 농협카드,54.0,서울 서초구,20,영업,29,남,3.0,20.0,60.0,1.0,16.0
4152,2423362,1166000,KB 혜담카드,59.0,서울 성동구,20,간호사,20,남,2.0,24.0,18.0,11.0,45.0
4153,2764081,939000,씨티 Premier카드,55.0,서울 서초구,30,데이터분석가,31,남,6.0,35.0,4.0,38.0,17.0
4154,2498124,712000,하나 Simple카드,70.0,세종,20,영업,20,남,37.0,2.0,32.0,3.0,26.0
4155,4037983,1250000,신한 Deep카드,84.0,서울 송파구,30,간호사,30,남,1.0,4.0,37.0,1.0,57.0
4156,2602394,1292000,신한 Deep카드,43.0,서울 노원구,20,데이터분석가,29,남,0.0,2.0,52.0,20.0,26.0
4157,2654770,1359000,씨티 Premier카드,67.0,서울 마포구,20,컨설턴트,27,여,38.0,3.0,24.0,18.0,17.0
4158,2397008,1699000,현대 ZERO카드,59.0,서울 강남구,20,마케팅,29,남,36.0,8.0,7.0,34.0,15.0
4159,1748422,2180000,삼성 taptap카드,76.0,경기 성남시,30,기획,39,여,23.0,5.0,3.0,48.0,21.0
4160,1977666,1276000,우리 Young카드,57.0,광주 서구,30,공무원,36,여,62.0,1.0,18.0,11.0,8.0
4161,2477437,1209000,롯데 DC카드,42.0,서울 동작구,20,공무원,25,여,28.0,5.0,24.0,20.0,23.0
4162,2494530,1671000,KB 혜담카드,51.0,서울 관악구,30,생산직,30,여,35.0,2.0,13.0,37.0,13.0
4163,2719921,1225000,롯데 DC카드,52.0,서울 강동구,30,공무원,33,여,60.0,9.0,13.0,13.0,5.0
4164,3088211,2279000,NH 농협카드,79.0,서울 성동구,20,간호사,27,남,15.0,8.0,19.0,40.0,18.0
4165,2613017,1003000,IBK 두드림카드,62.0,대구 수성구,20,생산직,21,남,6.0,9.0,1.0,75.0,9.0
4166,2879443,1226000,현대 ZERO카드,79.0,서울 노원구,20,컨설턴트,21,남,37.0,48.0,0.0,9.0,6.0
4167,2547340,1949000,우리 Young카드,82.0,서울 강남구,30,회계,33,여,31.0,10.0,4.0,10.0,45.0
4168,1846392,1994000,네이버페이 현대,68.0,대전 유성구,20,마케팅,27,여,18.0,37.0,28.0,9.0,8.0
4169,2959493,880000,SSG 랜더스카드,79.0,서울 동작구,30,공무원,39,남,28.0,26.0,42.0,3.0,1.0
4170,1847624,1428000,현대 ZERO카드,45.0,서울 노원구,20,연구원,23,남,20.0,8.0,38.0,7.0,27.0
4171,3279147,1186000,씨티 Premier카드,43.0,서울 성동구,30,연구원,38,여,3.0,9.0,37.0,41.0,10.0
4172,3553273,787000,삼성 taptap카드,73.0,서울 성동구,30,데이터분석가,33,남,28.0,6.0,14.0,16.0,36.0
4173,2760256,1147000,이마트 KB카드,52.0,경기 성남시,30,디자이너,39,여,10.0,18.0,22.0,33.0,17.0
4174,2867971,1774000,씨티 Premier카드,57.0,서울 서초구,20,데이터분석가,28,여,0.0,3.0,61.0,21.0,15.0
4175,1239971,871000,우리 Young카드,70.0,서울 마포구,20,데이터분석가,26,여,10.0,19.0,35.0,12.0,24.0
